100
5	33
25	82
7	54
22	35
12	90
29	95
15	99
15	25
21	20
24	27
4	47
25	2
20	27
8	34
10	45
21	54
19	25
28	56
21	39
2	92
28	11
26	3
11	100
19	1
29	52
9	95
11	53
26	62
22	96
15	41
22	66
6	20
12	85
27	72
13	69
3	3
21	100
15	91
29	83
1	70
7	22
6	89
26	63
30	57
18	45
9	1
12	47
3	3
1	99
17	6
19	89
8	49
9	64
9	39
8	82
10	84
25	75
22	80
8	74
29	47
20	37
18	83
5	20
15	66
10	11
11	89
12	30
7	92
23	28
2	90
9	42
6	63
18	49
14	57
24	82
4	43
11	3
5	5
24	62
12	43
4	92
1	75
23	68
18	65
15	100
7	55
23	84
9	12
14	14
19	58
26	72
20	66
4	77
12	47
28	44
21	61
7	72
16	60
21	5
14	85
14	82
11	48
7	11
30	1
24	28
28	71
1	9
16	76
25	58
14	22
21	14
15	87
25	22
18	75
16	22
11	82
5	53
19	72
23	40
24	39
27	81
19	17
21	97
22	78
16	65
29	58
9	33
24	15
26	94
10	32
5	52
3	21
25	93
4	19
23	67
17	51
9	18
8	40
24	11
7	19
18	67
6	58
2	71
4	57
24	13
30	30
17	52
13	21
15	46
19	29
13	48
9	11
25	98
12	30
29	18
18	88
7	75
17	40
5	20
26	61
25	36
2	1
19	44
21	35
30	11
23	2
20	42
24	74
9	66
23	99
15	2
28	71
16	34
20	73
26	58
3	90
25	74
22	83
10	62
8	59
4	32
12	34
15	75
29	16
10	14
6	75
15	4
7	43
9	59
27	94
26	51
15	60
16	76
24	45
9	63
3	65
15	14
20	19
19	8
14	80
23	100
14	40
15	3
22	95
1	100
11	76
30	75
7	25
23	80
10	43
23	24
27	89
18	56
19	78
4	93
17	88
14	63
17	50
5	60
4	25
9	84
22	8
9	90
23	13
19	54
15	63
27	62
23	66
27	62
3	32
6	52
2	49
4	98
8	30
18	41
4	16
17	57
4	35
6	8
9	66
3	53
11	89
26	35
27	83
6	49
6	1
10	37
21	65
17	98
4	44
1	99
21	67
15	34
3	52
3	51
20	57
25	2
18	21
16	4
5	32
12	72
24	4
1	85
18	47
12	62
20	24
20	100
12	67
26	94
30	30
16	39
17	51
10	84
1	76
17	25
9	90
6	42
3	56
16	61
14	60
4	43
15	33
5	77
11	32
10	21
3	66
29	51
28	51
14	38
18	72
24	36
4	61
19	6
19	7
18	22
16	43
27	52
28	11
18	78
14	50
18	6
15	9
19	34
1	94
23	88
16	36
5	31
6	3
8	64
11	6
18	26
30	54
18	27
6	57
5	9
16	54
26	72
14	74
25	24
30	27
1	37
24	37
17	10
20	54
15	100
11	62
18	11
15	7
7	30
15	41
30	21
17	8
22	60
23	49
14	52
25	46
28	89
3	54
10	74
30	26
5	70
18	54
20	54
10	69
6	27
21	77
17	7
14	90
7	69
8	2
12	65
17	60
5	29
15	6
2	76
21	27
16	18
20	77
24	92
15	59
30	58
17	16
4	71
7	82
21	47
13	62
1	82
3	67
10	38
2	64
15	2
2	10
22	73
19	47
26	35
5	85
22	91
2	56
13	9
19	55
15	72
27	17
15	89
3	14
8	54
19	43
17	70
14	30
25	42
6	10
27	32
15	20
15	98
5	39
16	64
14	12
17	10
28	91
30	62
16	80
