100
3	24
24	65
10	6
20	40
11	61
21	30
16	95
15	95
12	65
13	35
29	78
7	78
1	10
17	59
6	94
8	1
7	61
25	68
18	67
10	19
9	10
10	34
15	75
8	58
21	20
24	39
20	62
9	50
11	65
29	78
11	28
8	79
20	43
17	58
1	58
28	39
17	79
2	23
23	51
2	43
13	75
24	72
8	54
13	58
10	33
26	80
30	13
29	100
27	57
19	67
16	88
27	84
6	80
9	71
21	90
3	53
27	98
26	4
3	48
22	73
11	49
24	92
3	14
13	72
12	51
18	87
30	47
21	56
26	29
26	56
30	90
10	86
30	87
22	42
5	55
6	67
13	70
8	15
13	1
6	57
13	76
13	93
14	65
10	99
15	25
17	15
16	18
2	5
15	93
9	91
27	64
17	1
5	66
16	20
28	53
26	21
20	18
15	53
25	64
12	79
20	10
15	5
7	97
20	31
1	8
1	40
3	29
20	8
17	7
17	64
2	2
16	91
11	52
24	5
15	47
6	6
16	80
1	34
28	72
27	69
1	89
18	53
28	99
10	64
18	86
19	69
29	15
9	10
26	54
6	33
12	1
28	59
1	100
3	8
1	9
18	1
17	87
4	66
18	65
11	95
23	60
23	41
4	73
22	91
9	20
23	30
30	13
1	52
2	33
12	35
23	91
17	41
18	40
7	15
17	39
1	59
8	75
21	23
29	53
16	77
24	40
19	43
12	99
7	16
13	10
30	27
30	88
27	77
20	25
13	36
4	55
6	13
19	96
28	28
30	53
16	23
12	14
8	96
14	64
13	98
15	64
14	24
11	43
23	30
27	47
5	82
2	10
17	30
28	34
29	57
18	65
20	81
10	49
6	46
24	38
3	88
13	19
13	4
11	15
23	79
2	98
21	15
29	7
6	16
12	5
15	29
11	56
19	50
14	37
5	67
26	90
6	79
8	68
2	20
23	14
8	96
13	10
10	74
18	57
21	59
11	65
19	81
30	48
3	23
16	77
11	61
28	46
11	77
4	72
6	48
28	46
3	52
25	4
27	23
10	18
3	73
22	72
3	2
21	87
4	6
4	17
8	33
22	9
20	27
22	57
4	21
22	68
13	9
23	49
13	35
18	15
7	100
28	11
1	8
28	76
15	13
2	35
15	6
25	6
2	26
13	6
27	64
25	71
4	48
1	6
12	89
23	40
20	10
2	40
30	99
7	86
13	59
12	8
24	66
15	47
22	27
22	90
23	29
2	66
26	34
4	9
4	96
8	13
7	49
4	26
30	71
4	62
11	35
1	96
21	86
12	44
4	94
5	6
12	48
14	49
13	47
27	7
12	56
1	98
26	75
16	7
15	91
29	77
17	41
12	29
28	13
2	94
18	8
11	31
17	74
19	40
10	87
16	13
24	16
23	50
12	90
28	86
2	28
12	8
9	33
17	98
8	60
21	55
8	42
16	74
17	64
23	39
3	10
1	96
8	65
7	19
14	5
7	85
22	70
3	52
25	81
12	52
20	92
26	7
25	91
13	52
7	97
30	61
27	92
26	36
7	5
14	62
29	10
19	92
30	43
26	86
23	97
17	14
30	42
1	25
15	5
28	43
23	69
13	11
2	58
6	20
24	100
12	22
1	32
26	92
4	61
7	48
27	13
21	96
27	33
12	43
9	99
15	42
19	87
12	31
26	98
20	10
29	83
3	61
14	100
5	39
10	81
26	16
26	99
24	4
13	35
16	72
6	82
23	4
10	16
14	67
5	84
8	13
18	63
16	32
22	30
10	22
22	8
29	59
28	52
22	40
19	59
1	24
20	23
9	11
11	13
18	55
18	5
10	65
19	45
6	81
6	18
4	87
27	42
6	34
16	7
3	84
18	84
19	9
18	37
20	48
11	49
13	48
15	22
25	24
8	12
14	43
29	57
9	57
10	26
10	95
25	63
20	2
8	40
10	55
19	81
15	29
19	9
19	86
2	93
29	99
4	64
13	85
20	73
11	21
19	83
8	83
25	49
16	94
19	97
18	17
8	54
27	58
12	25
13	95
27	51
13	73
6	37
17	37
30	49
8	8
23	25
22	27
3	77
10	13
23	20
11	2
5	78
10	39
22	54
13	71
17	78
3	22
4	51
9	23
21	16
12	34
22	23
22	16
1	84
29	24
13	9
7	79
8	88
17	40
22	50
10	98
9	52
21	92
14	29
7	4
6	48
17	39
13	49
5	73
2	35
28	86
25	25
14	33
12	33
2	53
14	33
2	12
6	25
3	89
13	69
22	1
19	81
21	91
9	45
13	12
11	11
29	26
7	64
8	98
26	81
13	29
3	56
30	100
20	95
18	85
25	31
5	83
1	75
5	91
12	40
24	2
12	2
19	88
26	36
27	61
18	39
22	32
15	81
11	74
15	70
28	90
21	94
14	63
11	1
14	44
20	7
5	41
21	24
10	26
11	16
6	31
15	27
2	1
10	93
24	86
24	84
17	14
7	51
27	97
11	82
22	42
30	37
14	100
12	13
5	74
28	63
4	34
21	18
24	52
2	60
8	75
23	16
9	19
16	17
8	68
20	59
1	89
17	94
1	10
28	65
26	38
29	91
21	72
18	57
25	69
16	12
14	58
18	84
28	45
2	47
5	1
26	77
9	4
11	29
16	28
6	1
17	76
1	88
29	99
6	74
29	63
25	62
20	64
17	99
21	48
6	77
8	3
13	89
26	75
9	23
15	14
13	71
2	14
30	40
24	5
23	82
17	50
26	38
5	44
29	25
22	34
3	91
18	58
29	45
22	48
8	86
13	90
7	54
25	18
14	18
3	58
2	41
7	99
1	72
22	19
28	33
24	53
26	91
30	6
15	41
23	2
19	18
4	87
11	98
14	16
8	78
14	71
11	32
19	1
15	62
1	3
15	74
27	22
26	16
17	50
16	32
24	86
29	47
12	71
16	76
9	15
25	64
7	75
25	5
7	50
27	49
14	13
22	10
26	89
5	12
19	32
13	94
8	43
22	41
4	39
28	52
14	73
25	90
19	61
7	26
12	65
16	65
19	100
26	14
8	50
17	78
4	72
21	3
24	62
13	79
11	11
30	6
25	96
27	33
19	45
30	70
19	36
25	89
15	60
4	22
12	31
10	47
12	22
9	67
4	43
16	36
23	27
13	87
15	39
22	83
4	81
2	44
28	38
5	54
30	38
18	63
20	27
9	21
10	57
20	83
29	85
10	4
11	14
22	85
23	65
19	88
18	71
23	65
30	67
19	9
27	46
1	76
24	31
9	23
9	88
8	90
24	79
13	34
23	86
21	97
1	89
16	48
21	70
24	23
19	34
11	45
1	54
22	54
4	72
19	75
11	38
4	34
26	56
30	60
3	90
16	43
20	43
12	93
23	6
15	1
9	97
25	70
20	68
25	86
30	3
20	50
22	23
14	8
30	3
19	74
24	27
27	25
19	10
7	81
5	83
21	6
30	77
7	81
7	1
18	36
6	29
7	47
13	20
6	84
24	25
28	69
21	26
6	19
15	62
12	2
25	84
17	76
23	33
26	9
15	74
26	40
12	32
17	57
14	92
20	77
8	97
8	18
2	43
29	57
16	40
20	52
25	16
17	87
20	83
15	84
18	90
24	61
12	62
7	25
15	57
23	73
5	2
12	27
4	82
15	52
11	44
13	48
1	30
14	10
4	29
23	71
30	68
3	43
1	100
19	86
28	72
30	12
25	3
30	21
5	76
2	57
9	74
4	29
5	38
20	18
8	35
20	87
4	23
2	35
24	100
20	33
1	81
14	48
13	86
8	67
11	39
16	32
14	79
12	19
28	2
26	85
6	76
4	89
30	5
13	23
24	94
5	27
26	50
4	9
15	93
17	48
11	2
29	94
13	90
4	100
11	100
15	78
7	60
9	76
14	93
20	19
29	4
7	64
25	70
24	40
4	3
19	44
26	17
30	88
18	53
18	1
24	24
28	30
3	48
27	46
11	6
6	79
9	13
24	14
14	70
5	48
12	95
23	27
1	32
15	20
25	2
30	40
25	50
10	59
17	26
4	89
22	71
19	92
13	65
17	69
14	61
6	5
5	58
23	17
12	97
7	78
30	8
7	26
9	86
4	6
14	39
6	95
30	17
18	44
21	95
22	14
25	79
20	62
17	52
10	30
11	18
17	50
6	23
18	34
1	11
1	24
20	89
10	11
15	59
6	85
23	18
30	60
16	19
1	84
22	2
13	22
10	71
4	97
6	51
20	58
11	73
11	62
11	2
24	17
30	30
21	65
27	2
24	94
22	96
20	93
17	94
15	68
15	90
24	62
30	46
9	52
18	51
24	30
14	89
6	63
8	98
19	16
29	2
22	70
27	91
2	46
26	28
23	100
17	77
13	56
22	31
18	91
1	73
20	84
11	17
19	31
4	77
6	12
11	59
21	27
29	94
4	85
14	37
26	90
13	49
8	86
21	57
18	12
11	47
27	41
15	97
23	28
6	21
19	56
9	71
14	28
6	58
24	89
14	99
19	58
19	28
5	30
4	22
23	64
20	91
26	34
10	79
21	65
1	51
22	29
23	5
16	88
22	71
17	7
12	7
6	20
14	10
1	69
23	45
14	2
18	39
7	27
19	99
3	19
19	14
28	73
28	55
1	32
6	89
30	99
5	6
30	80
7	71
10	2
7	83
25	54
23	42
12	94
20	74
22	41
7	11
3	57
8	73
30	95
3	29
13	59
26	62
30	5
4	89
16	51
23	60
26	96
3	88
19	93
13	52
15	52
13	97
8	80
12	47
24	34
27	18
13	13
9	82
9	63
13	74
23	45
25	20
20	38
9	80
12	72
2	66
3	46
12	82
25	83
30	50
29	58
7	13
10	45
6	38
19	68
3	23
23	48
13	4
17	1
26	18
4	67
23	98
2	96
21	88
11	10
19	99
8	55
11	89
1	56
19	62
26	93
14	40
2	26
13	28
9	30
15	2
26	79
2	59
25	82
6	5
4	86
5	63
10	17
3	43
14	33
14	99
26	87
18	17
15	33
15	43
14	41
26	10
20	99
20	94
11	18
10	24
3	56
8	95
12	40
7	95
23	92
26	50
8	35
6	94
19	62
28	33
25	36
4	74
4	13
19	66
10	20
19	85
25	78
9	46
28	15
22	42
26	89
21	35
6	8
1	46
22	68
18	76
13	23
29	89
28	19
14	69
28	95
3	64
12	31
11	41
17	52
12	54
3	72
21	68
12	21
23	53
10	43
18	95
7	28
23	4
8	36
3	87
22	25
10	54
16	10
4	4
13	28
28	5
1	98
14	82
8	89
6	57
23	13
1	99
