100
17	64
7	23
2	71
19	93
20	28
19	85
23	37
23	2
3	9
26	78
28	8
26	26
18	46
1	59
21	76
18	27
9	44
19	32
6	97
5	36
26	25
20	58
3	23
30	28
13	37
15	60
14	20
27	43
18	30
21	28
25	1
6	95
24	55
26	62
23	2
17	79
29	16
6	91
10	47
28	24
13	74
23	26
14	20
18	63
9	21
30	5
23	95
19	68
21	76
29	56
28	25
24	8
13	21
18	34
10	68
28	2
11	92
10	86
23	99
8	63
11	89
17	43
4	17
11	36
3	91
21	22
16	76
9	60
19	78
25	68
25	2
19	86
26	100
21	60
9	71
3	21
19	41
14	94
8	26
30	2
16	72
15	83
10	3
12	48
2	87
25	77
20	35
24	37
17	36
17	37
26	19
27	17
21	72
20	68
17	91
21	13
15	95
17	14
19	89
21	81
27	27
9	18
3	22
15	51
29	51
27	67
11	44
23	83
25	44
13	64
15	23
28	49
8	74
22	18
4	74
8	40
2	6
30	16
9	64
7	40
6	53
8	38
18	40
30	15
3	22
8	69
15	5
7	14
10	30
1	44
15	81
5	58
16	44
4	17
17	92
8	72
26	65
29	96
14	81
10	38
2	39
9	46
5	75
21	24
27	42
27	11
22	2
19	59
5	94
7	4
7	34
27	32
28	88
7	53
8	88
3	69
16	1
17	20
17	77
4	83
20	62
16	91
23	66
2	60
1	28
25	47
14	41
8	63
8	57
28	47
14	10
16	70
2	82
19	40
30	84
15	80
6	20
22	60
17	23
1	47
23	85
23	16
8	22
30	5
28	97
22	22
18	19
3	71
22	83
21	61
27	85
2	64
26	14
5	92
8	46
20	90
30	34
27	7
25	87
14	33
23	67
26	93
17	48
13	88
2	25
20	48
29	44
13	16
7	38
19	44
23	48
6	64
11	42
13	88
20	86
12	15
14	77
7	40
26	21
29	9
6	30
17	54
23	19
12	81
8	80
5	90
30	62
6	12
25	28
29	35
5	70
19	20
8	7
9	25
27	89
14	72
30	42
28	43
12	99
13	20
8	99
11	57
10	66
1	15
25	19
11	9
1	49
8	38
15	38
25	81
28	48
5	48
21	82
20	52
10	64
13	9
25	84
8	74
1	38
30	46
6	40
24	96
30	34
6	46
23	100
9	1
29	83
18	39
14	89
20	43
14	65
1	18
18	68
4	48
15	35
5	13
5	51
18	66
14	45
2	6
14	90
18	42
14	57
22	87
17	74
11	1
28	83
30	85
3	13
24	59
28	81
21	74
11	31
11	14
15	2
21	71
13	29
24	66
27	96
14	34
19	36
6	6
19	55
22	73
30	77
21	19
27	54
12	87
26	34
22	62
18	23
14	30
13	48
18	39
23	3
22	11
9	57
18	9
24	61
1	83
7	63
11	94
8	44
2	3
27	84
27	64
28	100
6	60
17	93
18	41
7	22
11	85
20	70
3	93
20	25
5	67
8	27
22	7
20	95
2	47
30	78
22	87
29	7
6	28
11	96
8	98
9	71
2	98
30	27
3	70
13	69
8	42
6	51
19	65
5	10
3	75
9	25
1	67
21	59
14	82
6	62
11	74
2	12
3	23
30	17
12	45
26	31
16	81
1	34
17	78
15	60
24	33
6	16
22	66
14	97
19	31
10	29
16	93
3	31
26	34
7	59
28	32
10	64
