100
8	67
8	44
21	89
21	96
17	26
16	44
27	73
7	10
23	50
4	35
26	31
12	91
30	53
12	89
17	14
2	67
10	79
12	30
9	54
6	95
1	33
9	67
7	35
29	90
26	12
6	42
14	29
12	83
1	85
2	49
28	73
17	29
11	29
29	69
14	36
5	65
8	53
3	24
19	11
5	75
25	92
28	68
10	51
21	52
7	22
3	36
16	19
24	96
9	22
6	33
9	30
29	76
15	31
22	73
24	68
9	20
12	18
17	83
28	37
7	54
20	39
29	55
19	5
22	60
28	69
4	87
29	92
14	33
24	17
7	19
15	8
18	48
5	25
30	45
3	16
28	75
6	39
19	67
25	83
6	72
21	69
28	1
2	24
15	37
30	42
26	24
21	93
1	25
9	53
11	82
28	19
18	26
19	88
12	3
30	69
4	73
17	84
23	100
27	58
26	98
21	43
2	51
26	44
27	56
8	48
29	68
8	96
23	78
14	36
30	53
4	5
17	92
10	50
21	98
17	78
16	9
21	69
1	8
24	37
3	12
26	52
29	5
9	23
12	82
8	13
27	61
28	63
14	9
14	94
27	70
3	54
20	43
12	40
30	37
9	65
28	16
26	78
21	66
30	54
18	9
27	86
1	36
10	24
14	64
9	2
15	92
5	15
26	28
16	36
5	34
20	64
20	67
4	22
24	45
25	83
24	41
8	26
6	68
30	72
3	70
13	67
11	80
21	99
9	87
24	75
22	85
21	73
3	84
4	86
18	21
29	33
11	88
19	89
7	8
12	89
17	36
18	90
25	88
18	74
6	73
30	50
29	90
22	63
13	68
10	53
8	20
25	100
28	43
18	66
30	99
5	79
15	62
20	1
21	59
26	79
23	26
30	91
7	1
5	40
8	4
12	7
14	76
17	83
19	94
28	20
25	54
10	31
7	21
23	20
19	9
8	13
6	77
23	52
19	59
23	49
3	86
25	86
24	61
10	84
7	67
13	3
23	5
23	39
5	67
18	56
25	7
18	12
15	23
26	64
21	58
14	95
14	18
22	57
11	51
10	37
30	94
1	42
20	75
12	27
21	42
2	68
8	1
29	35
5	46
18	8
4	13
2	99
30	34
7	12
24	98
18	5
13	90
28	45
24	30
11	5
1	4
22	70
14	2
14	31
28	53
28	3
15	39
23	47
22	11
8	8
28	58
14	2
27	62
26	63
21	16
27	13
1	90
4	75
13	38
17	42
2	94
16	59
12	48
7	56
28	14
25	17
23	78
11	22
19	68
24	81
4	2
5	6
13	79
2	85
26	88
19	9
1	74
27	65
12	75
22	31
1	86
10	63
15	70
26	6
17	71
26	72
22	31
8	66
9	9
21	76
27	29
6	29
12	55
23	75
19	16
16	69
21	5
4	68
6	19
23	62
10	58
26	13
10	63
19	100
3	81
5	71
1	11
10	14
5	44
19	45
30	46
4	12
12	97
9	27
27	3
30	56
11	25
21	52
27	51
22	62
1	78
12	43
20	31
26	56
7	96
1	38
1	14
9	94
2	80
20	28
2	12
26	94
6	8
16	75
8	49
16	40
16	19
22	66
10	37
21	28
15	73
5	25
16	65
11	99
6	42
29	78
3	14
3	41
1	20
25	30
8	2
29	46
20	50
21	21
28	83
20	22
16	64
19	93
21	69
24	76
20	22
25	15
15	28
15	7
29	21
6	67
2	4
22	93
15	74
26	42
28	65
24	63
1	62
28	61
10	51
