100
5	92
23	47
15	9
8	33
22	63
19	68
23	74
30	19
27	89
14	45
6	9
10	86
12	27
2	3
2	77
9	8
20	94
4	54
4	91
18	18
3	86
25	36
21	87
16	47
7	99
4	4
20	93
10	61
19	53
14	100
29	14
17	48
29	13
21	13
23	39
12	8
14	66
5	35
22	100
13	79
10	76
24	9
21	23
30	39
5	85
21	3
18	49
20	57
11	3
11	16
11	2
13	16
27	17
20	71
28	35
1	17
10	34
28	30
19	99
1	35
23	63
18	80
11	39
18	24
1	8
9	33
19	13
19	28
29	50
18	48
24	50
24	46
25	93
17	43
1	99
20	73
21	67
25	24
27	92
29	50
2	37
14	60
11	34
27	81
24	36
18	19
7	91
26	72
16	43
6	26
21	95
1	54
23	7
27	22
20	27
23	1
15	56
11	15
30	99
25	25
27	22
15	23
14	11
26	99
15	64
15	97
10	27
30	75
23	78
6	34
26	70
25	70
25	47
4	66
25	78
22	31
1	37
16	15
9	3
13	3
26	89
11	76
17	53
22	51
12	97
5	38
16	19
17	42
25	91
18	61
10	49
24	71
7	1
17	35
3	49
29	21
10	40
18	8
12	49
19	73
5	43
30	62
13	17
5	29
29	62
9	78
23	84
10	51
24	36
6	39
17	26
9	26
5	6
5	8
4	43
1	50
7	42
3	49
30	17
17	68
21	18
28	45
3	97
25	89
3	32
7	69
18	37
6	74
2	30
22	47
25	62
18	61
5	10
20	65
26	38
2	56
7	29
20	12
28	47
20	62
28	78
10	87
24	27
21	7
8	42
13	32
25	100
3	9
19	54
3	86
11	57
22	50
17	93
11	14
9	60
5	69
17	56
5	2
4	15
18	42
28	60
13	62
21	65
21	71
20	95
6	13
3	49
2	40
14	74
25	84
25	32
12	73
27	59
4	73
3	81
4	81
12	86
14	54
23	16
24	72
11	31
4	65
2	97
24	77
30	61
20	54
2	64
26	30
2	99
12	46
11	15
18	74
23	24
7	7
19	2
18	1
13	14
26	16
10	21
4	32
21	55
17	72
8	63
4	91
3	55
19	96
22	18
19	74
21	96
20	32
17	9
22	81
4	97
18	84
28	91
7	98
6	3
2	15
27	75
28	30
11	46
27	2
5	45
7	56
10	58
27	89
9	18
1	92
27	69
25	36
1	93
25	8
16	6
3	12
22	80
3	13
7	69
26	91
14	93
28	5
12	84
25	20
4	66
2	72
6	38
7	48
11	91
26	26
19	30
29	80
19	82
4	37
30	10
27	15
24	25
12	55
10	16
25	13
23	86
26	18
5	42
18	5
25	73
2	33
2	71
22	62
2	8
28	53
17	76
20	70
10	91
6	12
28	50
16	91
17	12
10	62
13	77
28	89
9	100
11	2
30	85
13	73
12	12
15	60
18	96
29	39
26	4
22	44
26	78
6	44
19	45
17	93
12	75
22	22
14	54
6	95
10	38
27	81
12	43
10	41
29	20
1	24
26	33
9	33
30	4
16	98
29	33
2	22
17	23
5	32
9	70
26	18
20	92
1	61
24	90
13	24
2	83
30	89
5	18
1	24
14	96
13	74
18	15
27	86
29	41
17	17
11	42
25	70
25	85
22	71
26	34
16	39
16	45
29	31
15	99
16	88
7	31
23	74
5	59
12	85
19	80
2	61
24	88
20	58
4	63
20	1
6	26
2	64
20	70
26	36
29	51
15	15
23	87
20	77
25	3
14	96
13	67
26	56
24	38
15	29
10	45
1	48
2	24
21	43
24	8
9	14
10	53
10	43
22	71
29	88
14	32
13	8
18	91
23	3
8	79
13	79
25	16
16	96
29	88
9	84
5	69
27	5
1	28
17	12
19	17
22	24
11	34
3	50
4	45
15	3
15	87
4	50
24	11
5	93
9	35
6	45
13	25
19	76
22	47
27	2
26	38
17	16
14	59
17	99
5	21
4	30
20	87
29	13
17	75
27	47
30	33
22	12
27	92
17	60
21	26
4	6
15	90
13	90
9	89
29	55
30	42
24	21
30	62
23	76
9	90
3	98
14	66
11	82
17	48
3	47
25	6
22	39
26	24
29	96
25	69
30	26
12	86
26	41
29	30
18	87
21	90
14	44
5	45
27	64
14	70
20	68
5	14
8	22
29	38
9	53
8	71
8	19
16	75
29	54
5	27
21	75
28	76
21	75
12	47
8	15
16	99
24	43
14	44
4	53
13	85
27	91
5	87
9	10
21	20
3	17
8	55
12	65
11	62
21	2
10	80
9	76
9	54
30	42
17	33
26	30
29	55
12	23
3	32
22	53
11	47
2	100
1	65
7	83
28	7
25	37
17	5
24	17
18	33
30	7
18	56
18	86
2	59
19	54
10	92
18	93
10	79
22	43
23	8
5	20
25	61
19	53
15	72
19	23
5	78
21	74
5	68
29	46
28	19
1	67
3	9
11	52
29	3
14	34
30	19
25	76
9	13
18	96
17	48
18	41
16	50
26	62
7	24
10	46
25	10
2	57
20	75
8	61
7	54
24	38
24	98
6	2
23	45
9	99
13	18
21	70
17	56
1	35
1	42
10	25
