100
4	62
6	43
17	40
5	45
17	31
8	95
24	58
20	61
11	93
3	77
20	91
14	36
16	99
18	42
28	71
7	41
15	2
4	1
3	10
27	41
30	64
16	5
24	7
5	24
2	50
22	31
20	5
26	87
3	26
10	92
18	8
15	32
12	20
2	54
9	28
25	20
24	82
14	69
28	40
4	39
9	95
11	81
29	87
9	53
4	99
6	11
26	80
23	67
29	26
13	79
14	67
28	49
8	73
7	87
13	60
18	1
4	98
3	4
26	52
8	99
30	55
12	7
25	4
16	85
19	98
14	34
26	61
22	15
6	98
21	98
29	30
30	14
20	35
17	15
6	76
6	87
21	27
13	17
20	70
13	10
17	16
16	34
29	77
28	14
27	1
13	87
10	64
11	9
28	17
6	83
5	41
21	27
19	66
15	100
15	47
29	54
23	4
27	43
13	35
8	11
