100
14	87
28	16
24	36
17	93
10	22
3	28
21	60
24	27
1	27
23	37
12	69
28	30
3	31
3	24
8	36
30	3
13	59
30	68
14	57
2	43
10	74
22	20
15	38
9	25
6	71
24	27
2	81
27	74
3	71
17	82
16	26
15	28
27	6
17	30
14	58
25	96
13	46
15	68
15	65
4	51
8	9
7	79
9	85
4	52
15	100
13	61
27	69
20	13
17	87
25	40
16	71
15	79
18	2
18	3
28	93
23	57
2	81
27	42
16	90
5	20
11	30
22	18
28	72
22	76
10	28
28	57
18	54
7	66
17	84
30	25
29	72
3	30
4	20
1	69
29	16
11	50
7	24
9	46
27	52
2	56
30	89
15	29
2	51
14	1
15	65
25	15
18	57
4	92
18	66
10	37
23	52
18	29
6	8
25	22
9	96
30	38
16	94
9	29
4	12
19	30
